level1	level2	level3	Name	gene_family
Genetic Information Processing	Translation	Ribosome	large subunit ribosomal protein L23e	K02894
Human Diseases	Infectious disease: viral	Coronavirus disease - COVID-19	large subunit ribosomal protein L23e	K02894
BRITE	genetic information processing	Ribosome	large subunit ribosomal protein L24	K02895
Genetic Information Processing	Translation	Ribosome	large subunit ribosomal protein L24	K02895
BRITE	genetic information processing	Ribosome	large subunit ribosomal protein L24e	K02896
Genetic Information Processing	Translation	Ribosome	large subunit ribosomal protein L24e	K02896
Human Diseases	Infectious disease: viral	Coronavirus disease - COVID-19	large subunit ribosomal protein L24e	K02896
BRITE	genetic information processing	Ribosome	large subunit ribosomal protein L25	K02897
Genetic Information Processing	Translation	Ribosome	large subunit ribosomal protein L25	K02897
BRITE	genetic information processing	Ribosome	large subunit ribosomal protein L26e	K02898
Genetic Information Processing	Translation	Ribosome	large subunit ribosomal protein L26e	K02898
Human Diseases	Infectious disease: viral	Coronavirus disease - COVID-19	large subunit ribosomal protein L26e	K02898
BRITE	genetic information processing	Ribosome	large subunit ribosomal protein L27	K02899
Genetic Information Processing	Translation	Ribosome	large subunit ribosomal protein L27	K02899
BRITE	genetic information processing	Ribosome	large subunit ribosomal protein L27Ae	K02900
Genetic Information Processing	Translation	Ribosome	large subunit ribosomal protein L27Ae	K02900
Human Diseases	Infectious disease: viral	Coronavirus disease - COVID-19	large subunit ribosomal protein L27Ae	K02900
BRITE	genetic information processing	Ribosome	large subunit ribosomal protein L27e	K02901
Genetic Information Processing	Translation	Ribosome	large subunit ribosomal protein L27e	K02901
Human Diseases	Infectious disease: viral	Coronavirus disease - COVID-19	large subunit ribosomal protein L27e	K02901
BRITE	genetic information processing	Ribosome	large subunit ribosomal protein L28	K02902
Genetic Information Processing	Translation	Ribosome	large subunit ribosomal protein L28	K02902
BRITE	genetic information processing	Ribosome	large subunit ribosomal protein L28e	K02903
Genetic Information Processing	Translation	Ribosome	large subunit ribosomal protein L28e	K02903
Human Diseases	Infectious disease: viral	Coronavirus disease - COVID-19	large subunit ribosomal protein L28e	K02903
BRITE	genetic information processing	Ribosome	large subunit ribosomal protein L29	K02904
Genetic Information Processing	Translation	Ribosome	large subunit ribosomal protein L29	K02904
BRITE	genetic information processing	Ribosome	large subunit ribosomal protein L29e	K02905
Genetic Information Processing	Translation	Ribosome	large subunit ribosomal protein L29e	K02905
Human Diseases	Infectious disease: viral	Coronavirus disease - COVID-19	large subunit ribosomal protein L29e	K02905
BRITE	genetic information processing	Ribosome	large subunit ribosomal protein L3	K02906
Genetic Information Processing	Translation	Ribosome	large subunit ribosomal protein L3	K02906
BRITE	genetic information processing	Ribosome	large subunit ribosomal protein L30	K02907
Genetic Information Processing	Translation	Ribosome	large subunit ribosomal protein L30	K02907
BRITE	genetic information processing	Ribosome	large subunit ribosomal protein L30e	K02908
Genetic Information Processing	Translation	Ribosome	large subunit ribosomal protein L30e	K02908
Human Diseases	Infectious disease: viral	Coronavirus disease - COVID-19	large subunit ribosomal protein L30e	K02908
BRITE	genetic information processing	Ribosome	large subunit ribosomal protein L31	K02909
Genetic Information Processing	Translation	Ribosome	large subunit ribosomal protein L31	K02909
BRITE	genetic information processing	Ribosome	large subunit ribosomal protein L31e	K02910
Genetic Information Processing	Translation	Ribosome	large subunit ribosomal protein L31e	K02910
Human Diseases	Infectious disease: viral	Coronavirus disease - COVID-19	large subunit ribosomal protein L31e	K02910
BRITE	genetic information processing	Ribosome	large subunit ribosomal protein L32	K02911
Genetic Information Processing	Translation	Ribosome	large subunit ribosomal protein L32	K02911
BRITE	genetic information processing	Ribosome	large subunit ribosomal protein L32e	K02912
Genetic Information Processing	Translation	Ribosome	large subunit ribosomal protein L32e	K02912
Human Diseases	Infectious disease: viral	Coronavirus disease - COVID-19	large subunit ribosomal protein L32e	K02912
BRITE	genetic information processing	Ribosome	large subunit ribosomal protein L33	K02913
Genetic Information Processing	Translation	Ribosome	large subunit ribosomal protein L33	K02913
BRITE	genetic information processing	Ribosome	large subunit ribosomal protein L34	K02914
Genetic Information Processing	Translation	Ribosome	large subunit ribosomal protein L34	K02914
BRITE	genetic information processing	Ribosome	large subunit ribosomal protein L34e	K02915
Genetic Information Processing	Translation	Ribosome	large subunit ribosomal protein L34e	K02915
Human Diseases	Infectious disease: viral	Coronavirus disease - COVID-19	large subunit ribosomal protein L34e	K02915
BRITE	genetic information processing	Ribosome	large subunit ribosomal protein L35	K02916
Genetic Information Processing	Translation	Ribosome	large subunit ribosomal protein L35	K02916
BRITE	genetic information processing	Ribosome	large subunit ribosomal protein L35Ae	K02917
Genetic Information Processing	Translation	Ribosome	large subunit ribosomal protein L35Ae	K02917
Human Diseases	Infectious disease: viral	Coronavirus disease - COVID-19	large subunit ribosomal protein L35Ae	K02917
BRITE	genetic information processing	Ribosome	large subunit ribosomal protein L35e	K02918
Genetic Information Processing	Translation	Ribosome	large subunit ribosomal protein L35e	K02918
Human Diseases	Infectious disease: viral	Coronavirus disease - COVID-19	large subunit ribosomal protein L35e	K02918
BRITE	genetic information processing	Ribosome	large subunit ribosomal protein L36	K02919
Genetic Information Processing	Translation	Ribosome	large subunit ribosomal protein L36	K02919
BRITE	genetic information processing	Ribosome	large subunit ribosomal protein L36e	K02920
Genetic Information Processing	Translation	Ribosome	large subunit ribosomal protein L36e	K02920
Human Diseases	Infectious disease: viral	Coronavirus disease - COVID-19	large subunit ribosomal protein L36e	K02920
BRITE	genetic information processing	Ribosome	large subunit ribosomal protein L37Ae	K02921
Genetic Information Processing	Translation	Ribosome	large subunit ribosomal protein L37Ae	K02921
Human Diseases	Infectious disease: viral	Coronavirus disease - COVID-19	large subunit ribosomal protein L37Ae	K02921
BRITE	genetic information processing	Ribosome	large subunit ribosomal protein L37e	K02922
Genetic Information Processing	Translation	Ribosome	large subunit ribosomal protein L37e	K02922
Human Diseases	Infectious disease: viral	Coronavirus disease - COVID-19	large subunit ribosomal protein L37e	K02922
BRITE	genetic information processing	Ribosome	large subunit ribosomal protein L38e	K02923
Genetic Information Processing	Translation	Ribosome	large subunit ribosomal protein L38e	K02923
Human Diseases	Infectious disease: viral	Coronavirus disease - COVID-19	large subunit ribosomal protein L38e	K02923
BRITE	genetic information processing	Ribosome	large subunit ribosomal protein L39e	K02924
Genetic Information Processing	Translation	Ribosome	large subunit ribosomal protein L39e	K02924
Human Diseases	Infectious disease: viral	Coronavirus disease - COVID-19	large subunit ribosomal protein L39e	K02924
BRITE	genetic information processing	Ribosome	large subunit ribosomal protein L3e	K02925
Genetic Information Processing	Translation	Ribosome	large subunit ribosomal protein L3e	K02925
Human Diseases	Infectious disease: viral	Coronavirus disease - COVID-19	large subunit ribosomal protein L3e	K02925
BRITE	genetic information processing	Ribosome	large subunit ribosomal protein L4	K02926
Genetic Information Processing	Translation	Ribosome	large subunit ribosomal protein L4	K02926
BRITE	genetic information processing	Ribosome; Ubiquitin system	ubiquitin-large subunit ribosomal protein L40e	K02927
Cellular Processes	Transport and catabolism	Autophagy - animal; Mitophagy - animal	ubiquitin-large subunit ribosomal protein L40e	K02927
Genetic Information Processing	Folding, sorting and degradation; Translation	Ubiquitin mediated proteolysis; Ribosome	ubiquitin-large subunit ribosomal protein L40e	K02927
Human Diseases	Infectious disease: bacterial; Infectious disease: viral; Neurodegenerative disease	Shigellosis; Coronavirus disease - COVID-19; Kaposi sarcoma-associated herpesvirus infection; Parkinson disease; Pathways of neurodegeneration - multiple diseases	ubiquitin-large subunit ribosomal protein L40e	K02927
BRITE	genetic information processing	Ribosome	large subunit ribosomal protein L41e	K02928
Genetic Information Processing	Translation	Ribosome	large subunit ribosomal protein L41e	K02928
Human Diseases	Infectious disease: viral	Coronavirus disease - COVID-19	large subunit ribosomal protein L41e	K02928
BRITE	genetic information processing	Ribosome	large subunit ribosomal protein L44e	K02929
Genetic Information Processing	Translation	Ribosome	large subunit ribosomal protein L44e	K02929
Human Diseases	Infectious disease: viral	Coronavirus disease - COVID-19	large subunit ribosomal protein L44e	K02929
BRITE	genetic information processing	Ribosome	large subunit ribosomal protein L4e	K02930
Genetic Information Processing	Translation	Ribosome	large subunit ribosomal protein L4e	K02930
Human Diseases	Infectious disease: viral	Coronavirus disease - COVID-19	large subunit ribosomal protein L4e	K02930
BRITE	genetic information processing	Ribosome	large subunit ribosomal protein L5	K02931
Genetic Information Processing	Translation	Ribosome	large subunit ribosomal protein L5	K02931
BRITE	genetic information processing; metabolism	Ribosome; Protein phosphatases and associated proteins	large subunit ribosomal protein L5e	K02932
Genetic Information Processing	Translation	Ribosome	large subunit ribosomal protein L5e	K02932
Human Diseases	Infectious disease: viral	Coronavirus disease - COVID-19	large subunit ribosomal protein L5e	K02932
BRITE	genetic information processing	Ribosome	large subunit ribosomal protein L6	K02933
Genetic Information Processing	Translation	Ribosome	large subunit ribosomal protein L6	K02933
BRITE	genetic information processing	Ribosome	large subunit ribosomal protein L6e	K02934
Genetic Information Processing	Translation	Ribosome	large subunit ribosomal protein L6e	K02934
Human Diseases	Infectious disease: viral	Coronavirus disease - COVID-19	large subunit ribosomal protein L6e	K02934
BRITE	genetic information processing	Ribosome	large subunit ribosomal protein L7/L12	K02935
Genetic Information Processing	Translation	Ribosome	large subunit ribosomal protein L7/L12	K02935
BRITE	genetic information processing	Ribosome; Ribosome biogenesis	large subunit ribosomal protein L7Ae	K02936
Genetic Information Processing	Translation	Ribosome	large subunit ribosomal protein L7Ae	K02936
Human Diseases	Infectious disease: viral	Coronavirus disease - COVID-19	large subunit ribosomal protein L7Ae	K02936
BRITE	genetic information processing	Ribosome	large subunit ribosomal protein L7e	K02937
Genetic Information Processing	Translation	Ribosome	large subunit ribosomal protein L7e	K02937
Human Diseases	Infectious disease: viral	Coronavirus disease - COVID-19	large subunit ribosomal protein L7e	K02937
BRITE	genetic information processing	Ribosome	large subunit ribosomal protein L8e	K02938
Genetic Information Processing	Translation	Ribosome	large subunit ribosomal protein L8e	K02938
Human Diseases	Infectious disease: viral	Coronavirus disease - COVID-19	large subunit ribosomal protein L8e	K02938
BRITE	genetic information processing	Ribosome	large subunit ribosomal protein L9	K02939
Genetic Information Processing	Translation	Ribosome	large subunit ribosomal protein L9	K02939
BRITE	genetic information processing	Ribosome	large subunit ribosomal protein L9e	K02940
Genetic Information Processing	Translation	Ribosome	large subunit ribosomal protein L9e	K02940
Human Diseases	Infectious disease: viral	Coronavirus disease - COVID-19	large subunit ribosomal protein L9e	K02940
BRITE	genetic information processing	Ribosome	large subunit ribosomal protein LP0	K02941
Genetic Information Processing	Translation	Ribosome	large subunit ribosomal protein LP0	K02941
Human Diseases	Infectious disease: viral	Coronavirus disease - COVID-19	large subunit ribosomal protein LP0	K02941
BRITE	genetic information processing	Ribosome	large subunit ribosomal protein LP1	K02942
Genetic Information Processing	Translation	Ribosome	large subunit ribosomal protein LP1	K02942
Human Diseases	Infectious disease: viral	Coronavirus disease - COVID-19	large subunit ribosomal protein LP1	K02942
BRITE	genetic information processing	Ribosome	large subunit ribosomal protein LP2	K02943
Genetic Information Processing	Translation	Ribosome	large subunit ribosomal protein LP2	K02943
Human Diseases	Infectious disease: viral	Coronavirus disease - COVID-19	large subunit ribosomal protein LP2	K02943
BRITE	genetic information processing	Ribosome	large subunit ribosomal protein LX	K02944
Genetic Information Processing	Translation	Ribosome	large subunit ribosomal protein LX	K02944
BRITE	genetic information processing	Ribosome	small subunit ribosomal protein S1	K02945
Genetic Information Processing	Translation	Ribosome	small subunit ribosomal protein S1	K02945
BRITE	genetic information processing	Ribosome	small subunit ribosomal protein S10	K02946
Genetic Information Processing	Translation	Ribosome	small subunit ribosomal protein S10	K02946
BRITE	genetic information processing	Ribosome	small subunit ribosomal protein S10e	K02947
Genetic Information Processing	Translation	Ribosome	small subunit ribosomal protein S10e	K02947
Human Diseases	Infectious disease: viral	Coronavirus disease - COVID-19	small subunit ribosomal protein S10e	K02947
BRITE	genetic information processing	Ribosome	small subunit ribosomal protein S11	K02948
Genetic Information Processing	Translation	Ribosome	small subunit ribosomal protein S11	K02948
BRITE	genetic information processing	Ribosome	small subunit ribosomal protein S11e	K02949
Genetic Information Processing	Translation	Ribosome	small subunit ribosomal protein S11e	K02949
